관광상품번호(NameID),관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,도로명전체주소,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,주메뉴,좌표정보(위도),좌표정보(경도),위생업태명,다중이용업소여부,음식점 분류,카테고리
4000263,5360000-104-2019-00024,2019-05-03,1,영업/정상,13,영업중,"경상남도 밀양시 용평로5길 282, 1,2층 (용평동)",경상남도 밀양시 용평동 189,밀양189,2021-02-24,U,2021-02-26,까페,아메리카노+더치커피+드립커피+라떼+카푸치노,35.48269601,128.7713568,까페,Y,일반음식점,카페(디저트)
4000264,5360000-104-2019-00019,2019-04-03,1,영업/정상,13,영업중,"경상남도 밀양시 밀양대로 1753-20, 1층 (삼문동)",경상남도 밀양시 삼문동 109-7번지,카페마흘리,2020-01-01,U,2020-01-03,까페,아메리카노+더치커피+헤이즐넛+카페라떼+카푸치노,35.48061179,128.7527656,까페,N,일반음식점,카페(디저트)
4000265,5360000-104-2019-00023,2019-04-24,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로1길 5-1, 1,2층 (삼문동)",경상남도 밀양시 삼문동 720-5번지,청학서점(인북스),2020-05-29,U,2020-05-31,까페,핸드드립+아메리카노+카페라떼+바닐라라떼+아인슈페너,35.48196345,128.7494766,까페,N,일반음식점,카페(디저트)
4000266,5360000-104-2019-00014,2019-03-12,1,영업/정상,13,영업중,"경상남도 밀양시 밀양대로 2141, 2층 (교동)",경상남도 밀양시 교동 767-7번지,달달스푼,2019-03-12,I,2019-03-14,,핸드드립+아메리카노+얼그레이+카페라떼+레몬에이드,35.50507551,128.7566632,,N,일반음식점,카페(디저트)
4000267,5360000-104-2019-00016,2019-03-25,1,영업/정상,13,영업중,"경상남도 밀양시 단장면 단장로 1417, 1.2층",경상남도 밀양시 단장면 단장리 902-3번지,리플유,2019-03-25,I,2019-03-27,까페,쉬림프콥샐러드+불고기샌드위치+아메리카노+치킨샌드위치+햄에그샌드위치,35.50987889,128.8453539,까페,Y,일반음식점,카페(디저트)
4000268,5360000-104-2019-00018,2019-03-29,1,영업/정상,13,영업중,"경상남도 밀양시 삼문중앙로6길 30-2, 1층 (삼문동)",경상남도 밀양시 삼문동 184-430번지,달콤한입,2019-03-29,I,2019-03-31,까페,아메리카노+카페라떼+카페모카+바닐라라떼+카라멜마끼아또,35.48718327,128.7542702,까페,N,일반음식점,카페(디저트)
4000269,5360000-104-2019-00003,2019-01-09,1,영업/정상,13,영업중,"경상남도 밀양시 삼문강변로 272, 1층 (삼문동)",경상남도 밀양시 삼문동 369-16번지,바르다김선생 밀양킹콩점,2019-04-12,U,2019-04-14,,키토 크림치즈 호두 김밥+우리 숙성지 참치 김밥+가락 떡볶이+갈비만두+든든 치킨 카레,35.48682105,128.7471685,,N,일반음식점,분식
4000270,5360000-104-2019-00011,2019-02-27,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 325-1, 1층 (내일동)",경상남도 밀양시 내일동 132번지,스마일찹쌀꽈배기,2019-02-27,I,2019-03-01,기타,찹쌀꽈배기+찹쌀핫도그+팥 도너츠,35.49193018,128.7537868,기타,N,일반음식점,베이커리
4000271,5360000-104-2018-00076,2018-12-27,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 수산중앙로 122, 마동",경상남도 밀양시 하남읍 양동리 611-17번지,환이카페,2020-01-01,U,2020-01-03,까페,아메리카노+돌체라떼+에그타르트+상콤레몬에이드+아포카토,35.37608555,128.7183476,까페,N,일반음식점,카페(디저트)
4000272,5360000-104-2018-00069,2018-11-08,1,영업/정상,13,영업중,경상남도 밀양시 삼문중앙안길 20 (삼문동),경상남도 밀양시 삼문동 189-28,바이해오름,2021-05-17,U,2021-05-19,까페,아메리카노+카페라떼+카푸치노+바닐라라떼+카페모카,35.48439083,128.7541694,까페,N,일반음식점,카페(디저트)
4000273,5360000-101-2020-00116,2020-12-09,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 행곡1길 180-3, 가,나,다,라동",경상남도 밀양시 삼랑진읍 행곡리 1666,돌담카페,2020-12-09,I,2020-12-11,기타,쑥라떼+가래떡 와플,35.43322366,128.8831595,기타,N,일반음식점,카페(디저트)
4000274,5360000-101-2020-00115,2020-12-08,1,영업/정상,13,영업중,"경상남도 밀양시 노상하1길 30, 1층 (내이동)",경상남도 밀양시 내이동 899,"박군, 커피 이야기",2020-12-18,U,2020-12-20,기타,아메리카노+플레인 크로플,35.49343893,128.750437,기타,N,일반음식점,카페(디저트)
4000275,5360000-101-2021-00015,2021-02-08,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 56-7, 1층 (가곡동)",경상남도 밀양시 가곡동 461-4,밀양신짬뽕,2021-02-08,I,2021-02-10,중국식,신짬뽕+짜장면+우동+잡채밥+탕수육,35.47352702,128.7718317,중국식,N,일반음식점,중식
4000276,5360000-101-2021-00013,2021-02-04,1,영업/정상,13,영업중,"경상남도 밀양시 삼문중앙로6길 15-7, 1층 (삼문동)",경상남도 밀양시 삼문동 184-127,만나칼국수,2021-02-04,I,2021-02-06,한식,칼국수+잔치국수+떡국+묵밥,35.48618534,128.7546951,한식,N,일반음식점,한식
4000277,5360000-101-2021-00009,2021-01-14,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 단장로 218-1, 가,나동",경상남도 밀양시 삼랑진읍 우곡리 302-3,루,2021-01-14,I,2021-01-16,기타,복숭아요거라떼+블루베리와플+딸기와플+애플크럼블,35.43678151,128.8639143,기타,N,일반음식점,카페(디저트)
4000278,5360000-101-2020-00121,2020-12-18,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 위양1길 16, 1,2층",경상남도 밀양시 부북면 위양리 188,위양 하품,2020-12-18,I,2020-12-20,한식,케냐커피+에스프레소+리얼 바닐라라떼+아포카토+썸머라떼,35.5489891,128.7202431,한식,N,일반음식점,카페(디저트)
4000279,5360000-101-2020-00114,2020-12-01,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 송포로 118, 1층",경상남도 밀양시 부북면 후사포리 394-2,모락모락도시락(파란통도시락),2020-12-01,I,2020-12-03,김밥(도시락),매일 변경,35.47513756,128.7259083,김밥(도시락),N,일반음식점,포장(도시락)
4000280,5360000-101-2021-00004,2021-01-06,1,영업/정상,13,영업중,"경상남도 밀양시 새미리벌로 8, 1층 (삼문동)",경상남도 밀양시 삼문동 714-12,고집센그집갈비탕 경남밀양점,2021-01-06,I,2021-01-08,한식,왕갈비탕+전통 갈비찜,35.48535142,128.7494511,한식,N,일반음식점,한식
4000281,5360000-101-2020-00113,2020-11-26,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 수산로 23-2, 1층",경상남도 밀양시 하남읍 수산리 489-39,수산 인생갈비탕,2021-09-07,U,2021-09-09,한식,갈비탕+매운갈비찜,35.37636944,128.7107021,한식,N,일반음식점,한식
4000282,5360000-101-2021-00001,2021-01-04,1,영업/정상,13,영업중,"경상남도 밀양시 남천강변로 43-1, 2층 (내일동)",경상남도 밀양시 내일동 649-2,우동한그릇,2021-01-04,I,2021-01-06,일식,닭튀김 우동+빠네 샐러드,35.49141577,128.7512948,일식,N,일반음식점,일식
4000283,5360000-101-2020-00122,2020-12-22,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 퇴로로 246-1, 1층",경상남도 밀양시 부북면 퇴로리 345,정원(부북면),2020-12-22,I,2020-12-24,한식,소불고기전골+소불고기 비빔밥,35.54895613,128.7018235,한식,N,일반음식점,한식
4000284,5360000-101-2020-00118,2020-12-11,1,영업/정상,13,영업중,경상남도 밀양시 멍에실로 125-4 (가곡동),경상남도 밀양시 가곡동 112-3,다혜네,2021-05-18,U,2021-05-20,한식,소고기전골+두부전골+감자전,35.47839641,128.7832334,한식,N,일반음식점,한식
4000285,5360000-101-2021-00003,2021-01-05,1,영업/정상,13,영업중,"경상남도 밀양시 백민로8길 21, 1층 (내이동)",경상남도 밀양시 내이동 1585-6,피자나라치킨공주 경남밀양점,2021-01-05,I,2021-01-07,한식,피자+치킨,35.50104678,128.7482074,한식,N,일반음식점,패스트푸드
4000286,5360000-101-2021-00002,2021-01-05,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 수산로 162,경상남도 밀양시 하남읍 수산리 401-74,카페 13월,2021-01-05,I,2021-01-07,한식,에스프레소+아메리카노+카페라떼+카페모카,35.36985193,128.7218409,한식,Y,일반음식점,한식
4000287,5360000-101-2021-00008,2021-01-12,1,영업/정상,13,영업중,"경상남도 밀양시 삼문3길 6-3, 1층 (삼문동)",경상남도 밀양시 삼문동 368-37,동근이숯불두마리치킨 밀양점,2021-01-12,I,2021-01-14,호프(소주방)+통닭(치킨),숯불양념+후라이드치킨+1988옛날통닭,35.48722443,128.7482249,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000288,5360000-101-2021-00007,2021-01-08,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 위양3길 34, 1,2층",경상남도 밀양시 부북면 위양리 269-2,위양루,2021-01-08,I,2021-01-10,중국식,아메리카노+카페라뗴+크로플,35.54812169,128.713944,중국식,Y,일반음식점,카페(디저트)
4000289,5360000-101-2021-00006,2021-01-08,1,영업/정상,13,영업중,"경상남도 밀양시 밀성로3길 20, 1층 (내이동)",경상남도 밀양시 내이동 1581-4,꾸브라꼬 숯불 두마리치킨 밀양점,2021-07-20,U,2021-07-22,호프(소주방)+통닭(치킨),숯불 양념구이+숯불 소금구이+후라이드+내맘대로 2마리치킨+간장치킨,35.49979966,128.7483741,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000290,5360000-101-2021-00005,2021-01-08,1,영업/정상,13,영업중,"경상남도 밀양시 석정로 60, 가동 1,2층 (내일동)",경상남도 밀양시 내일동 486-1,선물,2021-01-08,I,2021-01-10,기타,아메리카노+바닐라라떼+돌체라떼,35.49507286,128.7516399,기타,N,일반음식점,카페(디저트)
4000291,5360000-101-2020-00120,2020-12-16,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로1길 21, 1층 (삼문동)",경상남도 밀양시 삼문동 741-12,불타는막창,2020-12-16,I,2020-12-18,한식,막창+뒷고기+삼겹살+날치알주먹밥,35.48112204,128.7481016,한식,N,일반음식점,고깃집(정육점)
4000292,5360000-101-2018-00110,2018-11-12,1,영업/정상,13,영업중,경상남도 밀양시 상설시장1길 11 (내일동),경상남도 밀양시 내일동 583-1번지,선아분식,2018-11-12,I,2018-11-14,분식,튀김+잡채+국수+돼지머리,35.49301628,128.7525587,분식,N,일반음식점,분식
4000293,5360000-101-2018-00113,2018-11-14,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 감천3길 29-14, 1층",경상남도 밀양시 부북면 제대리 299-4번지,효와당,2018-11-28,U,2018-11-30,중국식,짜장면+블루베리탕수육+능이짬뽕+매운짬뽕+우동,35.48462142,128.7351771,중국식,N,일반음식점,중식
4000294,5360000-101-2018-00124,2018-12-21,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 행곡1길 180-4,경상남도 밀양시 삼랑진읍 행곡리 1666-4번지,풍뎅이산촌집밥,2018-12-21,I,2018-12-23,한식,산촌집밥+청국장 보리밥,35.43304927,128.883322,한식,N,일반음식점,한식
4000295,5360000-101-2018-00122,2018-12-14,1,영업/정상,13,영업중,경상남도 밀양시 창밀로 3566-2 (내이동),경상남도 밀양시 내이동 446-4,신깡통뒷고기 내이점,2022-01-11,U,2022-01-13,한식,뒷고기+목항정살,35.50399116,128.7375932,한식,N,일반음식점,한식
4000296,5360000-101-2018-00121,2018-12-11,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 외송3길 15, 1층",경상남도 밀양시 삼랑진읍 송지리 352-5번지,옛날꼼장어집,2019-08-08,U,2019-08-10,한식,꼼장어+선지국밥+선지뚝배기+선지국수,35.39743553,128.8371403,한식,N,일반음식점,한식
4000297,5360000-101-2019-00001,2019-01-04,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로6길 35-10 (삼문동),경상남도 밀양시 삼문동 711-19번지,버스치킨(버스피자),2019-01-04,I,2019-01-06,호프(소주방)+통닭(치킨),바삭 후라이드치킨+켄터키 양념치킨+불 간장치킨,35.4859858,128.7484039,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000298,5360000-101-2018-00126,2018-12-28,1,영업/정상,13,영업중,"경상남도 밀양시 상설시장3길 14-3, 1층 (내일동)",경상남도 밀양시 내일동 185,돈선장,2021-01-18,U,2021-01-20,한식,만원삼겹도시락,35.49364987,128.7526536,한식,N,일반음식점,포장(도시락)
4000299,5360000-101-2018-00119,2018-12-03,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 송원길 77,경상남도 밀양시 삼랑진읍 검세리 800-8번지,밀양애,2018-12-03,I,2018-12-05,한식,오리탕+오리생고기+오리불고기+오리훈제,35.40039767,128.8511491,한식,N,일반음식점,고깃집(정육점)
4000300,5360000-101-2004-00099,2004-12-14,1,영업/정상,13,영업중,경상남도 밀양시 시청로4길 7 (내이동),경상남도 밀양시 내이동 1517-6,모아띠 레스토랑,2021-02-04,U,2021-02-06,경양식,국내산 생등심 수제 돈가스+국내산 치즈돈가스,35.50397397,128.7391673,경양식,N,일반음식점,양식
4000301,5360000-101-2004-00088,2004-11-12,1,영업/정상,13,영업중,경상남도 밀양시 초동면 초동로 382,경상남도 밀양시 초동면 신호리 208-7번지,시골밥상(초동면),2019-04-11,U,2019-04-13,한식,떡갈비정식+돼지갈비정식+시골정식+소전골,35.40626633,128.6929109,한식,N,일반음식점,한식
4000302,5360000-101-2004-00095,2004-12-06,1,영업/정상,13,영업중,경상남도 밀양시 백민로8길 32 (내이동),경상남도 밀양시 내이동 1591-1번지,여울목(내이동),2018-02-23,I,2018-08-31,한식,오리고기+돼지고기+추어탕,35.50107567,128.7495084,한식,N,일반음식점,한식
4000303,5360000-101-2004-00094,2004-12-06,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로3길 27 (삼문동),경상남도 밀양시 삼문동 739-2번지,우럭이,2017-05-17,I,2018-08-31,한식,광어사시미+모듬사시미+전복사시미 등,35.4816809,128.7468293,한식,N,일반음식점,한식
4000304,5360000-101-2004-00084,2004-11-04,1,영업/정상,13,영업중,"경상남도 밀양시 밀성로 63, 1층 (내이동)",경상남도 밀양시 내이동 717-7,강지네옛날팥빙수,2022-04-11,U,2022-04-13,한식,팥빙수+콩빙수+팥라떼,35.49729814,128.7512659,한식,N,일반음식점,카페(디저트)
4000305,5360000-101-2004-00081,2004-10-27,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 수산동촌4길 5,경상남도 밀양시 하남읍 수산리 489-56번지,장춘숯불갈비,2017-11-22,I,2018-08-31,한식,생삼겹살+목살+한우등심+돼지양념갈비,35.37620643,128.7107137,한식,N,모범음식점,고깃집(정육점)
4000306,5360000-101-2005-00070,2005-08-31,1,영업/정상,13,영업중,경상남도 밀양시 내이2길 21 (내이동),경상남도 밀양시 내이동 1192-11,하우치아,2021-12-01,U,2021-12-03,중국식,짜장면,35.49775017,128.7453723,중국식,N,일반음식점,중식
4000307,5360000-101-2005-00046,2005-05-17,1,영업/정상,13,영업중,경상남도 밀양시 단장면 고례로 904,경상남도 밀양시 단장면 고례리 1405-3번지,홍골,2017-11-22,I,2018-08-31,한식,대추 두부+오리불고기+된장 야채비빔밥,35.49746544,128.9289004,한식,N,일반음식점,한식
4000308,5360000-101-2004-00077,2004-10-13,1,영업/정상,13,영업중,경상남도 밀양시 상동면 새마을로 41,경상남도 밀양시 상동면 옥산리 83-1번지,유천본동식당,2011-08-17,I,2018-08-31,한식,잡어추어탕+별미피래미조림,35.56633592,128.7655675,한식,N,일반음식점,한식
4000309,5360000-101-2004-00075,2004-10-13,1,영업/정상,13,영업중,경상남도 밀양시 석정로 7-1 (내일동),경상남도 밀양시 내일동 93-1번지,김밥천국밀양점,2013-12-27,I,2018-08-31,분식,야채김밥+참치마요김밥+새우날치알김밥+참치볶음밥,35.49151932,128.7529704,분식,N,일반음식점,분식
4000310,5360000-101-2004-00053,2004-07-20,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 372,경상남도 밀양시 단장면 태룡리 396-25번지,다미정(단장면),2019-09-05,U,2019-09-07,한식,돼지고기찌개+김치찌개+동태찌개,35.51472066,128.8769972,한식,N,일반음식점,한식
4000311,5360000-101-2005-00067,2005-08-29,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 수산로 62,경상남도 밀양시 하남읍 수산리 467-45번지,성원식당(하남읍),2005-09-01,I,2018-08-31,한식,순두부찌게+김치찌개+된장찌개,35.37400184,128.7121706,한식,N,일반음식점,한식
4000312,5360000-101-2005-00066,2005-08-29,1,영업/정상,13,영업중,경상남도 밀양시 백민로 89 (내이동),경상남도 밀양시 내이동 1564-10,언양닭칼국수 내이점,2020-09-25,U,2020-09-27,한식,닭칼국수+닭곰탕+언양식 칼국수+쫄깃만두,35.50037856,128.7458992,한식,N,일반음식점,한식
4000313,5360000-101-2005-00065,2005-08-22,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 866-4,경상남도 밀양시 단장면 범도리 774-4번지,카페모리,2017-11-30,I,2018-08-31,분식,아메리카노,35.5236629,128.9102618,분식,N,일반음식점,카페(디저트)
4000314,5360000-101-2005-00049,2005-05-25,1,영업/정상,13,영업중,"경상남도 밀양시 남천강변로 11, 2층 201호 (삼문동)",경상남도 밀양시 삼문동 381-5,춘천숯불갈비,2020-07-23,U,2020-07-25,한식,돼지갈비+삼겹살,35.49042868,128.7482848,한식,N,일반음식점,한식
4000315,5360000-101-1996-00034,1996-11-12,1,영업/정상,13,영업중,경상남도 밀양시 산내면 얼음골로 195,경상남도 밀양시 산내면 삼양리 197-2번지,수민가,2017-06-26,I,2018-08-31,한식,능이오리백숙+옻오리백숙+능이닭백숙+옻닭백숙+오리불고기,35.58041842,128.9841371,한식,N,일반음식점,한식
4000316,5360000-101-2003-00069,2003-08-21,1,영업/정상,13,영업중,경상남도 밀양시 내이2길 10 (내이동),경상남도 밀양시 내이동 1202-10번지,대창횟집,2018-03-12,I,2018-08-31,생선회,광어+우럭+밀치+물회+모듬회,35.49717897,128.7441659,생선회,N,일반음식점,생선회
4000317,5360000-101-1995-00016,1995-04-14,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 내서2길 9,경상남도 밀양시 하남읍 수산리 748-6,별미식당,2017-03-16,U,2018-08-31,복어취급,복매운탕+복수육+낙지전골+복국+아구찜,35.37531909,128.7067338,복어취급,N,일반음식점,한식
4000318,5360000-101-2003-00044,2003-06-05,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑진로 1051-7,경상남도 밀양시 삼랑진읍 용성리 360-1번지,천수농원,2004-06-02,I,2018-08-31,한식,오리생구이+오리양념구이+소갈비찜,35.43543782,128.8035541,한식,N,모범음식점,한식
4000319,5360000-101-2003-00036,2003-05-16,1,영업/정상,13,영업중,경상남도 밀양시 초동면 신호1길 24-15,경상남도 밀양시 초동면 신호리 83-3,이진돼지국밥,2021-06-15,U,2021-06-17,한식,돼지국밥+순대국밥+내장국밥,35.41303033,128.6880298,한식,N,일반음식점,한식
4000320,5360000-101-2003-00046,2003-06-12,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 수산복개길 29,경상남도 밀양시 하남읍 수산리 810-4번지,콩나물삼겹살&생아구,2017-11-07,I,2018-08-31,한식,콩나물삼겹살+아구찜,35.37498295,128.7073783,한식,N,일반음식점,한식
4000321,5360000-101-2003-00060,2003-07-16,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 천태로 8, 1층",경상남도 밀양시 삼랑진읍 송지리 360-64,수담,2021-04-12,U,2021-04-14,한식,가정식 백반,35.39654053,128.8376702,한식,N,일반음식점,한식
4000322,5360000-101-1994-00082,1994-07-21,1,영업/정상,13,영업중,경상남도 밀양시 시청로2길 18 (내이동),경상남도 밀양시 내이동 1518-9번지,정원한식(정원육해비빔밥),2017-11-22,I,2018-08-31,한식,소곱창전골+닭김치찜,35.50449145,128.7400718,한식,N,일반음식점,한식
4000323,5360000-101-1995-00015,1995-04-14,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 수산복개길 31,경상남도 밀양시 하남읍 수산리 810-5,밀양식당,2021-04-06,U,2021-04-08,한식,된장뚝배기+생선정식,35.37495031,128.7072645,한식,N,일반음식점,한식
4000324,5360000-101-1994-00061,1994-12-12,1,영업/정상,13,영업중,경상남도 밀양시 무안면 동부1길 11-3,경상남도 밀양시 무안면 무안리 812-23번지,자갈치식당,2018-07-05,I,2018-08-31,생선회,바다회+전어회,35.47042662,128.65136,생선회,N,일반음식점,생선회
4000325,5360000-101-1995-00002,1995-04-04,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 상삼로 516,경상남도 밀양시 삼랑진읍 미전리 149-3번지,비봉삼계탕오리불고기,2017-11-22,I,2018-08-31,한식,상황삼계탕+오리불고기+볶음밥,35.39504357,128.8154293,한식,N,일반음식점,한식
4000326,5360000-101-2003-00063,2003-07-21,1,영업/정상,13,영업중,경상남도 밀양시 가곡7길 8 (가곡동),경상남도 밀양시 가곡동 586-45번지,유명가뚝배기 본점,2018-05-25,I,2018-08-31,한식,뼈다귀해장국+국산감자탕,35.47453031,128.7666932,한식,N,일반음식점,한식
4000327,5360000-101-1994-00092,1994-11-29,1,영업/정상,13,영업중,경상남도 밀양시 내이4길 15 (내이동),경상남도 밀양시 내이동 1180-7번지,다희삼겹살,2017-05-15,I,2018-08-31,분식,추어탕,35.49935468,128.7440335,분식,N,일반음식점,고깃집(정육점)
4000328,5360000-101-1994-00063,1994-03-04,1,영업/정상,13,영업중,"경상남도 밀양시 청도면 청도로 87 (,131-1)",경상남도 밀양시 청도면 구기리 131-1,형제반점,2018-02-20,I,2018-08-31,중국식,"짜장면, 짬뽕",35.54985077,128.623557,중국식,N,일반음식점,중식
4000329,5360000-101-1994-00089,1994-10-28,1,영업/정상,13,영업중,경상남도 밀양시 북성로 49 (내이동),경상남도 밀양시 내이동 1578-13,조방생고기촌,2017-06-07,I,2018-08-31,한식,뒷고기+대패삼겹살,35.4989789,128.7482041,한식,N,일반음식점,고깃집(정육점)
4000330,5360000-101-1994-00087,1994-10-15,1,영업/정상,13,영업중,경상남도 밀양시 북성로 7 (내이동),경상남도 밀양시 내이동 1187-1,송강분식,2022-03-21,U,2022-03-23,한식,떡볶이+순대+튀김,35.49854718,128.7432775,한식,N,일반음식점,분식
4000331,5360000-101-1994-00079,1994-06-03,1,영업/정상,13,영업중,경상남도 밀양시 북성로 56 (내이동),경상남도 밀양시 내이동 1577-5,이가네솥뚜껑삼겹살,2019-04-26,U,2019-04-28,한식,삼겹살+비빔국수+목살+된장찌개,35.49857949,128.7488016,한식,N,일반음식점,고깃집(정육점)
4000332,5360000-101-1995-00017,1995-05-19,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 시동중앙길 9-4,경상남도 밀양시 하남읍 수산리 449-32번지,비룡각,2017-12-06,I,2018-08-31,한식,쟁반짜장+불짬뽕+오무라이스+야끼우동+짬뽕밥,35.37394282,128.7094983,한식,N,일반음식점,중식
4000333,5360000-101-1994-00111,1994-12-30,1,영업/정상,13,영업중,"경상남도 밀양시 미리벌중앙로7길 6, 1층 (삼문동)",경상남도 밀양시 삼문동 729-12번지,부산밀면 본점,2019-08-30,U,2019-09-01,한식,물밀면+비빔밀면+섞음밀면+비빔회밀면,35.48473254,128.7471782,한식,N,모범음식점,한식
4000334,5360000-101-2016-00116,2016-12-19,1,영업/정상,13,영업중,경상남도 밀양시 새미리벌로 21 (삼문동),경상남도 밀양시 삼문동 715-4,시밤,2021-04-26,U,2021-04-28,한식,돼지갈비+껍데기+갈비살,35.4844955,128.7485924,한식,N,일반음식점,고깃집(정육점)
4000335,5360000-101-2017-00111,2017-11-29,1,영업/정상,13,영업중,경상남도 밀양시 새미리벌로 37 (삼문동),경상남도 밀양시 삼문동 727-24,두찜 밀양삼문점,2021-11-09,U,2021-11-11,한식,까만찜닭+빨간찜닭+트러플크림찜닭+찜닭게티,35.48360318,128.7470416,한식,N,일반음식점,한식
4000336,5360000-101-2002-00027,2002-04-08,1,영업/정상,13,영업중,경상남도 밀양시 시청로1길 20 (내이동),경상남도 밀양시 내이동 1534-3번지,청해 본점,2017-11-22,I,2018-08-31,한식,해물찜정식+아구찜정식+코다리정식+뽈찜정식,35.50378386,128.7429796,한식,N,모범음식점,한식
4000337,5360000-101-2018-00021,2018-03-14,1,영업/정상,13,영업중,"경상남도 밀양시 내일상가3길 9, 104호 (내일동)",경상남도 밀양시 내일동 586-5번지,옛날추어탕,2018-03-14,I,2018-08-31,한식,추어탕+고등어추어탕,35.49261483,128.7523845,한식,N,일반음식점,한식
4000338,5360000-101-2002-00022,2002-03-28,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 472,경상남도 밀양시 단장면 사연리 940-4번지,초가집가든,2019-03-14,U,2019-03-16,한식,돌솥밥 정식+돼지갈비,35.51849371,128.886218,한식,N,일반음식점,한식
4000339,5360000-101-1996-00008,1996-02-10,1,영업/정상,13,영업중,"경상남도 밀양시 하남읍 동명길 2, 2층",경상남도 밀양시 하남읍 양동리 623-2번지,멕코이반점,2016-05-09,I,2018-08-31,기타,짜장면+짬뽕,35.37357081,128.7145841,기타,N,일반음식점,중식
4000340,5360000-101-1994-00072,1994-01-26,1,영업/정상,13,영업중,경상남도 밀양시 내이2길 25 (내이동),경상남도 밀양시 내이동 1192-9번지,오리뚱대패삼겹살,2018-03-12,I,2018-08-31,한식,대패삼겹살+오리로스+제주흑돈,35.49782428,128.745674,한식,N,일반음식점,고깃집(정육점)
4000341,5360000-101-1994-00069,1994-11-29,1,영업/정상,13,영업중,경상남도 밀양시 석정로 75 (내일동),경상남도 밀양시 내일동 465-3번지,일품각 본점,2018-02-23,I,2018-08-31,한식,한우안창살+갈비살+등심,35.49653267,128.7514843,한식,N,모범음식점,고깃집(정육점)
4000342,5360000-101-1994-00059,1994-09-24,1,영업/정상,13,영업중,경상남도 밀양시 무안면 사명로 498,경상남도 밀양시 무안면 무안리 818-55번지,서부순두부식당,2012-12-06,I,2018-08-31,한식,정식+순두부찌개+김치찌개+소고기국밥,35.46908734,128.6517176,한식,N,일반음식점,한식
4000343,5360000-101-1994-00099,1994-01-13,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로2길 23 (삼문동),경상남도 밀양시 삼문동 522-6번지,용바우식당,2014-04-03,I,2018-08-31,한식,생삼겹살+돼지갈비,35.48388692,128.7513396,한식,N,모범음식점,고깃집(정육점)
4000344,5360000-101-1995-00007,1995-07-11,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑진로 135,경상남도 밀양시 삼랑진읍 삼랑리 11-22번지,태화반점,2013-12-27,I,2018-08-31,경양식,짜장면+짬뽕+우동+울면+잡채밥,35.38995952,128.8331587,경양식,N,일반음식점,중식
4000345,5360000-101-1995-00005,1995-05-08,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 천태로 85,경상남도 밀양시 삼랑진읍 송지리 174-37번지,돈가네24시,2020-03-23,U,2020-03-25,한식,두루치기+김치찌개+된장찌개,35.4007394,128.8436141,한식,N,일반음식점,한식
4000346,5360000-101-1995-00003,1995-04-17,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑진로 1313,경상남도 밀양시 삼랑진읍 임천리 528-4번지,일미식당,2017-11-30,I,2018-08-31,한식,정식+선짓국+비빔밥,35.45278036,128.7976359,한식,N,일반음식점,한식
